FIOStevilkaZadeve,KlasifikacijaNesrece,UpravnaEnotaStoritve,DatumPN,UraPN,VNaselju,VrstaCeste,SifraOdsekaUlice,StacionazaDogodka,Lokacija,VzrokNesrece,TipNesrece,VremenskeOkoliscine,StanjePrometa,StanjeVozisca,VrstaVozisca,GeoKoordinata X,GeoKoordinata Y,SifraCesteNaselja,TekstCesteNaselja,TekstOdsekaUlice
853364.0,BREZ POŠKODBE,LJUBLJANA,2016-11-22,2.0,0,AVTOCESTA,146.0,400.0,CESTA,NEPRILAGOJENA HITROST,NALETNO TRČENJE,MEGLA,REDEK,MOKRO,HRAPAV  ASFALT / BETON,14.574057226232,46.068567489678,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ ZADOBROVA
841655.0,BREZ POŠKODBE,LJUBLJANA,2016-06-15,2.0,0,AVTOCESTA,146.0,620.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,14.571321063161,46.068008451534006,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ ZADOBROVA
853579.0,BREZ POŠKODBE,LJUBLJANA,2016-12-02,11.0,0,AVTOCESTA,147.0,0.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.573385568349,46.056697103226995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. LJ VZHOD-ZALOŠKA
833186.0,BREZ POŠKODBE,LJUBLJANA,2016-01-22,18.0,0,AVTOCESTA,147.0,0.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.573385568349,46.056697103226995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. LJ VZHOD-ZALOŠKA
848114.0,BREZ POŠKODBE,LJUBLJANA,2016-09-16,6.0,0,AVTOCESTA,148.0,236.0,CESTA,NEPRILAGOJENA HITROST,NALETNO TRČENJE,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,14.576091658675999,46.044164382432,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ.LJ BIZOVIK LITIJ.C
841843.0,BREZ POŠKODBE,LJUBLJANA,2016-06-15,16.0,0,AVTOCESTA,149.0,1000.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.431602736089001,46.024482506034005,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK BREZOVICA
835371.0,BREZ POŠKODBE,LOGATEC,2016-03-11,22.0,0,AVTOCESTA,151.0,2217.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,REDEK,SPOLZKO,HRAPAV  ASFALT / BETON,14.257979363322,45.908210114329,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK LOGATEC
836107.0,BREZ POŠKODBE,POSTOJNA,2016-03-14,15.0,0,AVTOCESTA,154.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.056783038947,45.758802229311,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP NANOS
839920.0,BREZ POŠKODBE,POSTOJNA,2016-05-23,0.0,0,AVTOCESTA,154.0,13.0,CESTA,OSTALO,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,ZGLAJEN ASFALT / BETON,14.056629707428998,45.758746977029,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP NANOS
851207.0,HUDA TELESNA POŠKODBA,SEŽANA,2016-10-26,11.0,0,AVTOCESTA,155.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,PREVRNITEV VOZILA,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.010423820006,45.722580118996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK SENOŽEČE
842855.0,HUDA TELESNA POŠKODBA,SEŽANA,2016-07-03,0.0,0,AVTOCESTA,157.0,900.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,13.967167555522002,45.665347000554,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK DIVAČA
845179.0,BREZ POŠKODBE,SEŽANA,2016-08-06,10.0,0,AVTOCESTA,158.0,685.0,CESTA,OSTALO,OSTALO,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.935487146649,45.611426595798996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK KOZINA
853414.0,BREZ POŠKODBE,SEŽANA,2016-11-29,9.0,0,AVTOCESTA,158.0,1030.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,13.935284906954,45.61263049746199,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK KOZINA
832698.0,BREZ POŠKODBE,KOPER,2016-01-26,22.0,0,AVTOCESTA,159.0,120.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,JASNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,13.870706670416,45.574649987567994,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK KASTELEC
854171.0,BREZ POŠKODBE,KOPER,2016-12-10,22.0,0,AVTOCESTA,161.0,1550.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,JASNO,REDEK,MOKRO,ZGLAJEN ASFALT / BETON,13.856000220063,45.553015568315,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK ČRNI KAL
834114.0,LAŽJA TELESNA POŠKODBA,MARIBOR,2016-02-17,22.0,0,AVTOCESTA,163.0,365.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.692809335388999,46.544232841079996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ.MB VZHOD-ZRKOVSKA
852828.0,HUDA TELESNA POŠKODBA,MARIBOR,2016-11-20,14.0,0,AVTOCESTA,163.0,680.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.696293887996,46.54345588273,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ.MB VZHOD-ZRKOVSKA
838360.0,BREZ POŠKODBE,MARIBOR,2016-04-13,14.0,1,AVTOCESTA,167.0,305.0,CESTA,PREMIKI Z VOZILOM,OPLAŽENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,15.66846843801,46.500005204643,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK ROGOZA
852465.0,LAŽJA TELESNA POŠKODBA,MARIBOR,2016-11-06,18.0,0,AVTOCESTA,167.0,315.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,POVOŽENJE PEŠCA,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.668596945466001,46.499860499755,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK ROGOZA
834289.0,LAŽJA TELESNA POŠKODBA,MARIBOR,2016-02-19,14.0,0,AVTOCESTA,168.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.657899498025,46.478239976371,000A4,SLIVNICA-DRAŽENCI-GRUŠKO.,RAZCEP SLIVNICA
834291.0,BREZ POŠKODBE,MARIBOR,2016-02-19,20.0,0,AVTOCESTA,168.0,100.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.658831504784999,46.478846391638,000A4,SLIVNICA-DRAŽENCI-GRUŠKO.,RAZCEP SLIVNICA
837861.0,BREZ POŠKODBE,MARIBOR,2016-04-19,10.0,0,AVTOCESTA,168.0,290.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.659758100973,46.481153263837996,000A4,SLIVNICA-DRAŽENCI-GRUŠKO.,RAZCEP SLIVNICA
846475.0,BREZ POŠKODBE,RADOVLJICA,2016-08-25,0.0,0,AVTOCESTA,170.0,550.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,14.189394059535001,46.339790854205,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJUČEK RADOVLJICA
843327.0,LAŽJA TELESNA POŠKODBA,RADOVLJICA,2016-07-10,15.0,0,AVTOCESTA,170.0,1706.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.190487687836,46.341391094306005,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJUČEK RADOVLJICA
846133.0,BREZ POŠKODBE,RADOVLJICA,2016-08-21,13.0,0,AVTOCESTA,170.0,1800.0,CESTA,PREMIKI Z VOZILOM,NALETNO TRČENJE,DEŽEVNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,14.190655614251002,46.340573531552,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJUČEK RADOVLJICA
848912.0,LAŽJA TELESNA POŠKODBA,RADOVLJICA,2016-09-28,5.0,0,AVTOCESTA,170.0,1802.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,14.190603391761998,46.340591157272996,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJUČEK RADOVLJICA
845299.0,BREZ POŠKODBE,MURSKA SOBOTA,2016-08-08,11.0,0,AVTOCESTA,175.0,50.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,16.156177489009,46.633885460045995,000A5,MARIBOR-M.SOBOTA-PINCE,PRIKLJUČEK MURSKA SOBOTA
834372.0,BREZ POŠKODBE,LJUBLJANA,2016-02-20,7.0,0,HITRA CESTA,178.0,500.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.458561108169,46.072093655028,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK LJ PODUTIK
840705.0,BREZ POŠKODBE,LJUBLJANA,2016-05-26,16.0,0,HITRA CESTA,179.0,155.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.471086339963,46.07633598564,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK VODNIKOVA C.
834547.0,BREZ POŠKODBE,LJUBLJANA,2016-02-28,3.0,0,HITRA CESTA,180.0,110.0,CESTA,OSTALO,TRČENJE V OBJEKT,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,14.483179688347,46.079954159367,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK CELOVŠKA C.
835621.0,BREZ POŠKODBE,LJUBLJANA,2016-03-14,18.0,0,HITRA CESTA,182.0,0.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.504746043594,46.084296145262,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK SAVELJSKA C.
854816.0,BREZ POŠKODBE,LJUBLJANA,2016-12-15,11.0,0,HITRA CESTA,182.0,50.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,OPLAŽENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.502805024774,46.08445870646,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK SAVELJSKA C.
843650.0,BREZ POŠKODBE,LJUBLJANA,2016-07-05,17.0,0,HITRA CESTA,182.0,105.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.500812355659,46.084612012404,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK SAVELJSKA C.
835674.0,BREZ POŠKODBE,LJUBLJANA,2016-03-09,16.0,0,HITRA CESTA,184.0,200.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.515911093099,46.083596983715,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK DUNAJSKA C.
842109.0,BREZ POŠKODBE,LJUBLJANA,2016-06-21,19.0,0,HITRA CESTA,186.0,608.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.526647448847001,46.081581312395,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK RONDO TOMAČEVO
850538.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-10-19,6.0,0,HITRA CESTA,186.0,1900.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.531048714679,46.07943995078,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK RONDO TOMAČEVO
837240.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-03-31,10.0,0,HITRA CESTA,187.0,173.0,CESTA,PREMIKI Z VOZILOM,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.558589153965,46.06790622354,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK LJ ŠMARTINSKA
844671.0,BREZ POŠKODBE,LJUBLJANA,2016-07-28,8.0,0,HITRA CESTA,187.0,173.0,CESTA,OSTALO,BOČNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.558589153965,46.06790622354,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK LJ ŠMARTINSKA
855031.0,BREZ POŠKODBE,LJUBLJANA,2016-12-20,14.0,0,HITRA CESTA,187.0,248.0,CESTA,OSTALO,NALETNO TRČENJE,OBLAČNO,GOST,SUHO,ZGLAJEN ASFALT / BETON,14.554308296824999,46.06978818554,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK LJ ŠMARTINSKA
837176.0,BREZ POŠKODBE,LJUBLJANA,2016-04-06,8.0,0,HITRA CESTA,187.0,305.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,JASNO,GOST,SUHO,ZGLAJEN ASFALT / BETON,14.550000348817,46.071786849684,000H3,LJ ZADOBROVA-KOSEZE,PRIKLJUČEK LJ ŠMARTINSKA
846417.0,BREZ POŠKODBE,LJUBLJANA,2016-08-23,20.0,0,AVTOCESTA,188.0,451.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.520181216968998,46.017302116639996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ.LJ RUDNIK-PERUZZ.C
834914.0,BREZ POŠKODBE,CELJE,2016-02-28,12.0,0,AVTOCESTA,195.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,15.312883640797,46.254475287824,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK CELJE VZHOD
846775.0,LAŽJA TELESNA POŠKODBA,CELJE,2016-08-26,8.0,0,AVTOCESTA,195.0,50.0,CESTA,OSTALO,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,15.312418155006,46.254728494135,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK CELJE VZHOD
845664.0,BREZ POŠKODBE,JESENICE,2016-08-13,15.0,0,REGIONALNA CESTA I. REDA,201.0,1650.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,13.754470005975001,46.503927945951006,00201,KORENSKO SEDLO - HRUŠICA,KORENSKO SEDLO-PODKOREN
846707.0,HUDA TELESNA POŠKODBA,JESENICE,2016-07-28,10.0,0,REGIONALNA CESTA I. REDA,202.0,1700.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.778811873407,46.488085301668995,00201,KORENSKO SEDLO - HRUŠICA,PODKOREN-KR.GORA
832414.0,LAŽJA TELESNA POŠKODBA,JESENICE,2016-01-20,13.0,0,REGIONALNA CESTA I. REDA,202.0,1700.0,CESTA,OSTALO,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.778811873407,46.488085301668995,00201,KORENSKO SEDLO - HRUŠICA,PODKOREN-KR.GORA
845648.0,BREZ POŠKODBE,JESENICE,2016-08-15,15.0,0,REGIONALNA CESTA I. REDA,202.0,1700.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.778811873407,46.488085301668995,00201,KORENSKO SEDLO - HRUŠICA,PODKOREN-KR.GORA
833703.0,LAŽJA TELESNA POŠKODBA,JESENICE,2016-02-11,15.0,1,REGIONALNA CESTA I. REDA,203.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,13.789500451492,46.48834270402799,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
841361.0,LAŽJA TELESNA POŠKODBA,JESENICE,2016-06-13,14.0,1,REGIONALNA CESTA I. REDA,203.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,OSTALO,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,13.789500451492,46.48834270402799,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
844134.0,LAŽJA TELESNA POŠKODBA,JESENICE,2016-07-20,15.0,1,REGIONALNA CESTA I. REDA,203.0,1050.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,OPLAŽENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,13.801667246985,46.486536257889995,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
834889.0,BREZ POŠKODBE,JESENICE,2016-03-03,8.0,0,REGIONALNA CESTA I. REDA,203.0,2050.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,SNEG,NEZNANO,SNEŽENO - NEPLUŽENO,HRAPAV  ASFALT / BETON,13.814418862218002,46.487154782107,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
838209.0,LAŽJA TELESNA POŠKODBA,JESENICE,2016-04-27,20.0,0,REGIONALNA CESTA I. REDA,203.0,2100.0,CESTA,NEPRILAGOJENA HITROST,ČELNO TRČENJE,SNEG,NEZNANO,SNEŽENO - PLUŽENO,HRAPAV  ASFALT / BETON,13.81504629537,46.487053309168,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
835945.0,BREZ POŠKODBE,JESENICE,2016-03-19,16.0,1,REGIONALNA CESTA I. REDA,203.0,4500.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,JASNO,NEZNANO,SUHO,HRAPAV  ASFALT / BETON,13.842729452939999,46.484421261765,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
853623.0,BREZ POŠKODBE,JESENICE,2016-12-02,22.0,1,REGIONALNA CESTA I. REDA,203.0,5500.0,CESTA,NEPRILAGOJENA HITROST,ČELNO TRČENJE,JASNO,NEZNANO,SPOLZKO,HRAPAV  ASFALT / BETON,13.854339213903,46.481101073648006,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
843803.0,BREZ POŠKODBE,JESENICE,2016-07-16,13.0,1,REGIONALNA CESTA I. REDA,203.0,5670.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,13.856525511108,46.481185895956,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
835901.0,LAŽJA TELESNA POŠKODBA,JESENICE,2016-03-18,20.0,0,REGIONALNA CESTA I. REDA,203.0,6200.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,13.863177988012,46.480073486674,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
847724.0,BREZ POŠKODBE,JESENICE,2016-09-12,11.0,0,REGIONALNA CESTA I. REDA,203.0,6600.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,13.86834076059,46.479818700399,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
845038.0,LAŽJA TELESNA POŠKODBA,JESENICE,2016-08-03,10.0,0,REGIONALNA CESTA I. REDA,203.0,7000.0,CESTA,NEPRAVILNO PREHITEVANJE,OPLAŽENJE,JASNO,NEZNANO,SUHO,HRAPAV  ASFALT / BETON,13.873323556394,46.478815154695,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
842529.0,BREZ POŠKODBE,JESENICE,2016-06-28,14.0,0,REGIONALNA CESTA I. REDA,203.0,7800.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.883605434776001,46.47914973172401,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
849720.0,BREZ POŠKODBE,JESENICE,2016-10-09,4.0,0,REGIONALNA CESTA I. REDA,203.0,8250.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OSTALO,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,13.889049300005,46.477871083799,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
846336.0,HUDA TELESNA POŠKODBA,JESENICE,2016-08-23,7.0,0,REGIONALNA CESTA I. REDA,203.0,9600.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.905947179272001,46.475595486356,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
834628.0,LAŽJA TELESNA POŠKODBA,JESENICE,2016-02-27,22.0,1,REGIONALNA CESTA I. REDA,203.0,10600.0,CESTA,NEPRILAGOJENA HITROST,ČELNO TRČENJE,SNEG,NORMALEN,SNEŽENO - NEPLUŽENO,HRAPAV  ASFALT / BETON,13.916299820731,46.471681183426,00201,KORENSKO SEDLO - HRUŠICA,KR.GORA-MOJSTRANA-DOVJE
851360.0,BREZ POŠKODBE,JESENICE,2016-10-28,9.0,1,REGIONALNA CESTA I. REDA,204.0,1500.0,CESTA,NEPRAVILNO PREHITEVANJE,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.951954347327002,46.46418541422,00201,KORENSKO SEDLO - HRUŠICA,DOVJE-MOJSTRANA-KRAJE
833100.0,BREZ POŠKODBE,JESENICE,2016-01-26,19.0,1,REGIONALNA CESTA I. REDA,205.0,0.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OPLAŽENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.961401915248,46.461023494611,00201,KORENSKO SEDLO - HRUŠICA,KRAJE - HRUŠICA
832478.0,BREZ POŠKODBE,JESENICE,2016-01-21,15.0,0,REGIONALNA CESTA I. REDA,205.0,0.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,MOKRO,ZGLAJEN ASFALT / BETON,13.961401915248,46.461023494611,00201,KORENSKO SEDLO - HRUŠICA,KRAJE - HRUŠICA
840761.0,BREZ POŠKODBE,JESENICE,2016-06-03,12.0,0,REGIONALNA CESTA I. REDA,205.0,0.0,CESTA,OSTALO,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,13.961401915248,46.461023494611,00201,KORENSKO SEDLO - HRUŠICA,KRAJE - HRUŠICA
836819.0,BREZ POŠKODBE,JESENICE,2016-04-01,13.0,0,REGIONALNA CESTA I. REDA,205.0,40.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,13.96187309381,46.460892808346,00201,KORENSKO SEDLO - HRUŠICA,KRAJE - HRUŠICA
851124.0,LAŽJA TELESNA POŠKODBA,JESENICE,2016-10-22,11.0,0,REGIONALNA CESTA I. REDA,205.0,300.0,CESTA,NEPRAVILNOSTI NA VOZILU,BOČNO TRČENJE,JASNO,NEZNANO,SUHO,ZGLAJEN ASFALT / BETON,13.965184046311,46.460679837181,00201,KORENSKO SEDLO - HRUŠICA,KRAJE - HRUŠICA
839267.0,HUDA TELESNA POŠKODBA,JESENICE,2016-05-12,19.0,0,REGIONALNA CESTA I. REDA,205.0,1000.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,ČELNO TRČENJE,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,13.97366302078,46.45841685748201,00201,KORENSKO SEDLO - HRUŠICA,KRAJE - HRUŠICA
838624.0,BREZ POŠKODBE,JESENICE,2016-05-04,14.0,0,REGIONALNA CESTA I. REDA,205.0,1200.0,CESTA,NEPRAVILNO PREHITEVANJE,NALETNO TRČENJE,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,13.976096734705,46.45776384946299,00201,KORENSKO SEDLO - HRUŠICA,KRAJE - HRUŠICA
844307.0,BREZ POŠKODBE,JESENICE,2016-07-22,22.0,1,REGIONALNA CESTA I. REDA,205.0,1300.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NEZNANO,SUHO,HRAPAV  ASFALT / BETON,13.977249917116001,46.457360282475,00201,KORENSKO SEDLO - HRUŠICA,KRAJE - HRUŠICA
